"","movie","DatePosted","Comment"
"1156","Fast X",2023-02-11,"I loved the part where Dom said &quot;No need to take your family to see this in theatres, you can watch the whole movie here in 3 minutes and 42 seconds.&quot; An amazing scene!"
"1157","Fast X",2023-02-10,"I loved the part where dom says “You could not live with your own family. Where did that bring you? Back to mine.” Truly touching"
"1158","Fast X",2023-02-10,"I love the part where Dom says &quot;You know We&#39;re something of a family ourselves&quot;. It really gives me chills"
"1159","Fast X",2023-02-12,"I love the part where Walter White says “I am the danger” while Dom says “I am the family”. This part gives me goosebumps and it’s truly an amazing scene."
"1160","Fast X",2023-02-12,"I love the part where Thanos says &quot;I am inevitable&quot; and Dom says &quot;I am family&quot;. Incredible moment."
"1161","Fast X",2023-02-13,"I love the part where Dom’s step sister gets stuck in the dryer and she asks him for help and he tells her “Anything for family.” Absolutely brilliant."
"1162","Fast X",2023-02-12,"I love the part where Darth Vader tells Luke “I am your father” and then Dom says all the things we do for family, and destroys the empire. Truly a timeless classic."
"1163","Fast X",2023-02-11,"I love the part where groot says “we are groot” and dom responds “No, we are family” Still gives me chills everytime."
"1164","Fast X",2023-02-11,"The ending scene where Dom stands next to Optimus Prime saying “The Autobots are part of my family” as a Linkin Park song plays gives me chills"
"1165","Fast X",2023-02-25,"I love the part where Batman says &quot;I&#39;m Batman&quot; and Dom says &quot;I&#39;m a family man&quot;. A truly inspiring cinematic moment."
"1166","Fast X",2023-02-11,"I love the part where Dom says &quot;There was an idea to bring together a group of remarkable family.&quot;"
"1167","Fast X",2023-02-10,"I loved the part where Dom looks into Aquamans eyes and says &quot;Ohana means family, and family means nobody is left behind or forgotten.&quot; Truly an eye opening scene"
"1168","Fast X",2023-02-11,"I love the part where Dutch Van Der Linde looks at Dom and says “I’ve got a plan Dom” and Dom says “I’ve got a family”. Truly one of the movie moments of the last decade"
"1169","Fast X",2023-02-11,"I loved the part where Dom says, &quot;It&#39;s family time&quot;, then makes time for his family. Absolute chills."
"1170","Fast X",2023-02-13,"One thing I&#39;ve always loved about the Fast and Furious franchise is how they never ruined it by going over the top, they&#39;ve kept it so authentic and realistic."
"1171","Fast X",2023-02-10,"&quot;It don&#39;t matter if you win by an inch or mile. Winnings winning.&quot; - Vin Diesel, 2001"
"1172","Fast X",2023-02-11,"I love the part where the main villain looked at Dom in the eyes and said “You should have gone for the head” and Dom replied “You should have gone for family” truly brought tears down my face and chills down my spine."
"1173","Fast X",2023-02-10,"When Dominic Toretto took the infinity stones from Thanos and said: and I have.....family! I got chills truly one of the moments of all time"
"1174","Fast X",2023-02-10,"I loved the part where Dom said &quot;I did it for me. I liked it. I was good at it. And I was really — I was alive.&quot; <br>Hands down greatest realisation ever."
"1175","Fast X",2023-02-10,"I love it when Dom says &quot;With Great Family, comes great responsibility&quot;. Impactful words after defeating the Green Goblin."
"1176","Fast X",2023-02-13,"I love the part where Uncle Ben says, &quot;with great power comes great responsibility Peter.&quot; And dom says &quot;With great horsepower comes a great family barbeque.&quot;"
"1177","Fast X",2023-02-23,"I loved the part where everyone says “I loved the part that” but Dom says “l loved the family” truly a loved part"
"1178","Fast X",2023-02-10,"My favorite part was when Dom said &quot;It&#39;s Family Time&quot; and made Family with his enemies, truly one of the films of all time"
"1179","Fast X",2023-02-11,"I love the part where Dom says &quot;You merely adopted the family, I was born in it&quot; to batman, truly an amazing scene."
"1180","Fast X",2023-02-10,"When Dom said this is one small step for man and and one giant leap for family it gave me chills. Literal head to toe chills."
"1181","Fast X",2023-02-12,"I love the part where dom says &quot; i don&#39;t need this franchise, i have a family&quot; and hangs up the call on universal. Truly a moment we needed."
"1182","Fast X",2023-02-11,"I love the part where Dom tells stitch &quot;Ohana means family, family means no one gets left behind or forgotten&quot; and then they save the world. Truly inspiring"
"1183","Fast X",2023-03-04,"I love the part where Ron tells Harry “your parents are dead, you have no family!” And then Dom tells him “He can join our family”. Such a pivotal moment!"
"1184","Fast X",2023-02-10,"“If you can’t beat them, join them in the next movie instalment” <br>- Every enemy from the F&amp;F franchise"
"1185","Fast X",2023-02-10,"When Dom said it&#39;s Domin&#39; time and used the one ring given by Dumbledore to save his family trapped in district 12 while saving half the universe from getting erased. Literal chills dude.  CHILLS"
"1186","Fast X",2023-02-10,"When Dom said &quot;one last ride&quot; and he enters the roller coaster with his son. Literal chills"
"1187","Fast X",2023-02-10,"The part where Dom threw Mick Foley off the Hell in a Cell and screamed &quot;This is one small step for man, one giant leap for family!&quot; as he fell 18 feet and landed on the announce table... literal goosebumps!"
"1188","Fast X",2023-02-11,"I love the part where Dom says &quot;with big family comes great responsibility.&quot; to peter parker with his dying breath, send chills down to my spines"
"1189","Fast X",2023-02-10,"When Dom said, &quot;You either die alone or live long enough to see yourself become family.&quot; That hit me."
"1190","Fast X",2023-03-09,"<b>I love the part where Uncle Ben says, &quot;with great power comes great responsibility&quot; and Dom says &quot;with great family comes great responsibility&quot;. Kidney touching scene</b>"
"1191","Fast X",2023-02-14,"I love the part where Dom tells Optimus Prime that his family is the only thing that matters and then they both fly to cybertron to save Dom&#39;s family. Truly inspiring!"
"1192","Fast X",2023-02-13,"I love the part where Peter said &quot;He&#39;s a family guy&quot; and Dom said &quot;No, I&#39;m the family guy.&quot; And they both familied all over the place. truly inspiring."
"1193","Fast X",2023-02-10,"When Dom said: &quot;We&#39;re gonna need a bigger family&quot;... chills, literal chills"
"1194","Fast X",2023-02-26,"I love the part where T&#39;Challa says, &quot;Get this man a shield&quot; and Dom says, &quot;Get me my family&quot;. Truly a great moment.."
"1195","Five Nights at Freddy's",2023-06-27,"FINALLY !! AFTER 8 YEARS. It’s here !!"
"1196","Five Nights at Freddy's",2023-06-29,"Spoiler alert: those animatronics might get a little quirky at night"
"1197","Five Nights at Freddy's",2023-06-27,"The way we went from all the games, and with a movie that has been in development for 8 years is actually insane. We got to watch this franchise grow into this huge fandom."
"1198","Five Nights at Freddy's",2023-06-27,"Even after 8 years FNAF is still bigger than ever! It&#39;s amazing to see what this franchise has achieved!"
"1199","Five Nights at Freddy's",2023-06-27,"The fact that I stumbeled upon Markipliers first Fnaf video all the way back in 2014, and now several years and games later It’s finally getting a movie, absolutely insane. Cory being apart of it too is wild and I honestly can’t wait. What an absolute wild ride this has been so far."
"1200","Five Nights at Freddy's",2023-06-27,"FNAF Help Wanted 2, FNAF Security Breach Ruin DLC, and this movie. What a great year for FNAF fans"
"1201","Five Nights at Freddy's",2023-07-03,"I have an art teacher who once worked with Scott Cawthon before he made FNAF. Scott was gonna venture into other careers and then brought this gem of a franchise to life. Hope this film delivers well upon his legacy!"
